ID,"К-во известных юрлиц, шт","К-во филиалов, шт","Товарный ассортимент, шт","К-во групп покупаемых товаров, шт","К-во специализаций покупаемых товаров, шт","Кол-во типов покупаемых товаров, шт","Сумма покупок за все время, руб","Общее к-во покупок за все время, шт",К-во дней сотрудничества,К-во дней с последней покупки,Ранг популярности групп товаров,Ранг популярности спец товаров,Ранг популярности типов товаров,"Средняя стоимость товара, руб",Дней взаимодействия в месяц
2632,1,1,29,2,3,10,226617.54,5581.0,1003,882,3.9642857142857144,2.5714285714285716,50.392857142857146,40.605185450636085,1.1212121212121213
2633,1,1,2,1,1,1,618.06,4.0,1,1264,4.0,4.0,61.0,154.515,1.0
2634,1,1,7,1,1,1,1313.09,10.0,1,759,3.0,6.0,62.0,131.309,1.0
2635,1,1,16,3,5,14,409088.91000000003,524.0,129,1610,3.6363636363636362,3.5454545454545454,39.5,780.7040267175573,1.0
2636,1,1,36,3,3,6,38054.0,169.0,1681,207,3.022727272727273,4.840909090909091,58.79545454545455,225.1715976331361,1.1
2637,1,1,33,3,5,10,1068676.84,3054.0,1845,56,3.915407854984894,4.054380664652568,48.97583081570997,349.92692861820564,1.1208333333333333
2638,1,1,6,1,1,6,31075.07,104.0,1,1339,4.0,4.0,46.22222222222222,298.79875,1.0
2639,1,1,1,1,1,1,200000.0,1.0,1,689,3.0,3.0,18.0,200000.0,1.0
2640,1,1,2,1,1,1,5981.0,8.0,1,1127,4.0,4.0,54.0,747.625,1.0
2641,1,1,65,3,3,11,746718.07,3039.0,1324,584,3.83752417794971,4.216634429400387,50.36943907156673,245.71177031918393,1.361111111111111
2642,1,1,1,1,1,1,3913.05,5.0,1,1137,3.0,6.0,62.0,782.61,1.0
2643,1,1,4,2,2,2,2348.62,4.0,1,687,2.25,2.25,55.25,587.155,1.0
2644,1,1,5,2,2,3,16957.15,35.0,98,1780,3.142857142857143,2.7142857142857144,48.57142857142857,484.49000000000007,1.0
2645,1,1,38,2,3,8,1051053.39,3477.0,1366,93,3.9952941176470587,3.6282352941176472,49.46823529411765,302.2874288179465,3.0694444444444446
2646,1,1,34,1,3,9,2880425.11,6872.0,1214,7,4.0,3.9478827361563518,52.02605863192182,419.15382857974384,1.923611111111111
2647,1,1,1,1,1,1,846.15,1.0,1,1781,3.0,6.0,62.0,846.15,1.0
2648,1,1,3,1,1,2,3131396.6199999996,5832.0,1,112,4.0,4.0,40.0,536.9335768175582,1.0
2649,1,1,87,3,6,21,840313.25,6586.0,1381,479,3.8623853211009176,3.81651376146789,49.73394495412844,127.59083662313999,2.111111111111111
2650,1,1,21,1,2,9,705439.37,1598.0,1643,245,4.0,3.1020408163265305,55.183673469387756,441.45142052565706,1.4777777777777779
2651,1,1,1,1,1,1,9520.0,8.0,1,15,4.0,4.0,54.0,1190.0,1.0
2652,1,1,14,3,3,4,25135.92,46.0,1209,550,3.0588235294117645,5.0588235294117645,57.588235294117645,546.4330434782609,1.25
2653,1,1,238,4,10,22,15518871.84,57714.0,296,1611,3.6286764705882355,4.4681372549019605,55.09068627450981,268.89267491423226,8.909090909090908
2654,1,1,2,1,1,1,10813.119999999999,22.0,1,1618,4.0,4.0,54.0,491.5054545454545,1.0
2655,1,1,4,1,1,1,33967.3,50.0,1,1841,4.0,4.0,54.0,679.346,1.0
2656,1,1,11,2,2,8,29368.11,109.0,539,1360,3.9782608695652173,4.043478260869565,46.93478260869565,269.4322018348624,1.4
2657,1,1,4,2,2,2,2498.04,15.0,1,1199,2.75,4.75,59.75,166.536,1.0
2659,1,1,6,1,1,6,5956.96,21.0,1,1682,4.0,4.0,46.22222222222222,283.6647619047619,1.0
2660,1,1,2,1,1,2,1728.22,6.0,1,1425,4.0,4.0,44.0,288.0366666666667,1.0
2661,1,1,28,3,3,4,25575.079999999998,90.0,390,1481,2.945945945945946,5.162162162162162,59.37837837837838,284.1675555555555,1.3333333333333333
2662,1,1,109,3,7,15,416603.69,1595.0,990,911,3.235955056179775,4.606741573033708,56.7752808988764,261.19353605015675,1.375
2663,1,1,31,3,4,11,1066817.57,2970.0,1451,10,3.867088607594937,3.9430379746835444,48.164556962025316,359.19783501683503,1.75
2664,1,1,10,2,3,8,190541.57,410.0,189,59,3.9655172413793105,3.8620689655172415,46.44827586206897,464.7355365853659,1.0
2665,1,1,2,1,1,1,2304.0,4.0,1,1900,4.0,4.0,54.0,576.0,1.0
2666,1,1,14,1,1,3,16042607.84,66986.0,934,58,4.0,4.0,39.12924071082391,239.49195115397248,3.4305555555555554
2667,1,1,27,3,6,15,782755.26,571.0,976,723,3.3055555555555554,3.1944444444444446,44.80555555555556,1370.8498423817864,1.0
2668,1,1,25,1,2,10,739437.27,7379.0,1871,22,4.0,3.335064935064935,48.68311688311688,100.20833039707277,1.1319444444444444
2669,1,1,5,1,1,4,32987.25,95.0,1,302,4.0,4.0,40.25,347.2342105263158,1.0
2670,1,1,12,1,1,8,98037.48,277.0,536,196,4.0,4.0,48.416666666666664,353.9259205776173,1.0
2671,1,1,71,3,4,11,136555.27,376.0,1733,46,3.4457831325301207,4.578313253012048,56.295180722891565,363.17890957446804,1.8833333333333333
2672,1,1,12,2,4,5,309281.20999999996,168.0,970,8,3.9743589743589745,2.1538461538461537,57.61538461538461,1840.959583333333,1.3888888888888888
2673,1,1,5,1,1,2,26517.55,81.0,211,121,4.0,4.0,50.0,327.37716049382715,1.6666666666666667
2674,1,1,15,2,3,9,363618.91000000003,1478.0,1658,122,3.9272727272727272,4.0,49.96363636363636,246.02091339648175,1.1666666666666667
2675,1,1,12,1,1,7,24041.21,77.0,694,7,4.0,4.0,44.666666666666664,312.2235064935065,1.0
2676,1,1,4,1,1,4,186447.73,388.0,342,1404,4.0,4.0,53.888888888888886,480.53538659793816,1.0
2678,1,1,1,1,1,1,1554.0,2.0,1,1647,4.0,4.0,54.0,777.0,1.0
2679,1,1,1,1,1,1,120000.0,1.0,1,352,3.0,4.0,11.0,120000.0,1.0
2680,1,1,2,1,1,2,4703.08,14.0,1,1620,4.0,4.0,34.75,335.9342857142857,1.0
2681,1,1,15,2,2,6,35432.63,289.0,1542,359,3.826923076923077,4.346153846153846,56.76923076923077,122.60425605536331,1.2575757575757576
2682,1,1,8,1,1,2,91975.43000000001,140.0,1407,480,4.0,2.0,34.733333333333334,656.9673571428572,1.1212121212121213
2683,1,1,4,1,1,3,36931.33,158.0,63,1845,4.0,4.0,56.25,233.74259493670888,1.0
2684,1,1,10,1,2,5,89433.48,2364.0,1,792,4.0,2.526315789473684,49.68421052631579,37.83142131979695,1.0
2685,1,1,5,1,1,1,3300.0899999999997,5.0,1,1536,2.0,1.0,53.0,660.0179999999999,1.0
2686,1,1,12,2,3,8,106865.81,309.0,1694,163,3.8846153846153846,4.153846153846154,48.03846153846154,345.84404530744337,1.0
2687,1,1,3,1,1,1,20617.06,28.0,141,1250,4.0,4.0,54.0,736.3235714285714,2.0
2688,1,1,5,1,1,5,13488.58,48.0,1,1624,4.0,4.0,34.8,281.01208333333335,1.0
2689,1,1,12,2,3,6,68497.05,594.0,1150,486,3.789473684210526,4.0,54.36842105263158,115.31489898989899,1.0833333333333333
2690,1,1,9,1,2,5,83311.43,2042.0,84,542,4.0,2.24,50.6,40.79893731635651,1.3333333333333333
2691,1,1,13,1,2,8,443931.19,1509.0,501,1386,4.0,3.74025974025974,48.69805194805195,294.18899271040425,2.2916666666666665
2692,1,1,22,2,4,3,15388762.38,19841.0,1297,17,3.997658079625293,2.651053864168618,53.75644028103044,775.6041721687416,1.361111111111111
2693,1,1,11,3,5,7,984514.36,1948.0,886,1008,3.8181818181818183,3.709090909090909,49.21818181818182,505.39751540041067,1.1875
2694,1,1,67,2,5,21,776902.89,10196.0,1305,603,3.9944055944055945,2.9594405594405595,50.54265734265734,76.19683111023932,2.326388888888889
2695,1,1,2,1,1,2,99983.64,316.0,56,1810,4.0,4.0,55.666666666666664,316.4039240506329,1.0
2696,1,1,13,2,2,2,7311.08,15.0,129,1771,2.5384615384615383,3.6923076923076925,57.84615384615385,487.4053333333333,1.0
2697,1,1,2,1,1,1,14199.03,15.0,1,1472,3.0,6.0,62.0,946.6020000000001,1.0
2698,1,1,1,1,1,1,23346.0,60.0,1,996,4.0,4.0,36.5,389.1,1.0
2699,1,1,8,1,1,5,179756.82,624.0,532,589,4.0,4.0,45.0,288.0718269230769,1.0
2700,1,1,10,1,1,6,25987.55,93.0,131,875,4.0,4.0,46.53333333333333,279.43602150537635,1.0
2701,1,1,4,1,1,1,50486.96,62.0,1484,113,4.0,4.0,54.0,814.3058064516129,1.0
2702,1,1,29,2,3,9,1551101.81,18042.0,380,1436,3.8045977011494254,3.6551724137931036,52.05747126436781,85.97172209289437,1.1
2703,1,1,12,1,2,1,402509.9,378.0,840,32,4.0,3.027027027027027,54.0,1064.8410052910053,1.0
2704,1,1,1,1,1,1,299618.88,408.0,1,893,4.0,4.0,54.0,734.36,1.0
2705,1,1,17,1,1,8,878374.92,3322.0,890,722,4.0,4.0,49.79661016949152,264.41147501505117,1.1428571428571428
2706,1,1,14,1,1,7,120740.47,509.0,765,1129,4.0,4.0,45.96666666666667,237.2111394891945,1.0
2707,1,1,12,3,3,7,353256.11,1075.0,1905,1,3.910891089108911,3.900990099009901,51.495049504950494,328.6103348837209,1.0
2708,1,1,6,2,3,3,353838.73,197.0,434,46,3.966666666666667,2.2666666666666666,59.666666666666664,1796.1356852791878,1.2
2709,1,1,14,1,1,1,64315.26,86.0,514,196,4.0,4.0,54.0,747.8518604651163,1.0
2710,1,1,126,3,3,6,466008.85,1078.0,894,984,2.821305841924399,4.40893470790378,58.439862542955325,432.2902133580705,1.3333333333333333
2711,1,1,2,2,2,2,2131.57,41.0,217,1473,3.6666666666666665,3.3333333333333335,54.666666666666664,51.989512195121954,1.0
2712,1,1,51,1,2,17,2427335.18,50057.0,1508,394,4.0,2.4145454545454546,50.57363636363636,48.491423377349825,1.875
2713,1,1,189,3,10,29,6146218.3,35407.0,1905,0,3.8182281059063135,3.4791242362525456,50.4887983706721,173.5876606320784,3.486111111111111
2714,1,1,34,1,3,13,653902.96,1491.0,1896,9,4.0,2.393782383419689,56.5440414507772,438.56670690811535,1.8499999999999999
2716,1,1,12,1,1,6,48318.14,126.0,198,7,4.0,4.0,53.241379310344826,383.4773015873016,1.7142857142857142
2717,1,1,1,1,1,1,550.37,1.0,1,359,2.0,1.0,53.0,550.37,1.0
2718,1,1,8,1,2,5,2234818.69,12043.0,593,25,4.0,3.965217391304348,45.834782608695654,185.56993191065348,1.7916666666666667
2719,1,1,1,1,1,1,116103.6,180.0,1,1898,4.0,4.0,54.0,645.02,1.0
2720,1,1,1,1,1,1,955.25,25.0,1,1746,4.0,4.0,56.0,38.21,1.0
2721,1,1,7,1,1,2,347061.95999999996,468.0,443,58,4.0,4.0,52.05555555555556,741.5853846153846,1.0
2722,1,1,4,1,1,1,271212.16,434.0,1834,11,4.0,4.0,54.0,624.9128110599078,1.0
2723,1,1,3,2,2,2,6700.3099999999995,3.0,1111,795,3.3333333333333335,1.6666666666666667,57.666666666666664,2233.4366666666665,1.0
2724,1,1,1,1,1,1,67671.36,108.0,307,1585,4.0,4.0,54.0,626.5866666666667,1.0
2725,1,1,47,2,5,8,2691048.6,2688.0,1820,79,3.5157894736842104,4.2105263157894735,58.915789473684214,1001.1341517857143,1.5694444444444444
2726,1,1,47,2,3,3,404285.37,398.0,929,970,3.04,5.86,61.1,1015.7923869346733,1.0
2727,1,1,5,1,1,2,4880.21,21.0,90,1382,4.0,4.0,56.142857142857146,232.39095238095237,1.0
2728,1,1,9,2,2,2,6836.25,11.0,2,1438,2.7777777777777777,4.888888888888889,60.0,621.4772727272727,2.0
2729,1,1,1,1,1,1,1900.49,1.0,1,354,3.0,6.0,62.0,1900.49,1.0
2730,1,1,1,1,1,1,3616.0,100.0,1,1885,4.0,4.0,56.0,36.16,1.0
2731,1,1,94,2,4,10,17740635.55,70333.0,1085,822,3.8415657036346693,4.305684995340168,47.79683131407269,252.2377198470135,2.9166666666666665
2732,1,1,3,1,1,1,30848.52,42.0,537,1323,3.0,6.0,62.0,734.4885714285714,1.0
2733,1,1,9,1,1,6,355938.02,923.0,604,322,4.0,4.0,46.60655737704918,385.6316576381365,1.125
2734,1,1,8,1,2,4,821987.28,7578.0,776,1122,4.0,2.7636363636363637,51.663636363636364,108.47021377672209,1.2777777777777777
2735,1,1,1,1,1,1,53401.08,4.0,1,1858,3.0,4.0,34.0,13350.27,1.0
2736,1,1,70,3,6,13,5608366.07,4929.0,485,1423,3.9645254074784275,2.51006711409396,57.34324065196549,1137.830405761818,12.708333333333334
2737,1,1,6,1,1,2,82473.64,166.0,756,617,4.0,4.0,54.23809523809524,496.829156626506,1.3333333333333333
2738,1,1,1,1,1,1,4926.3,30.0,1,344,4.0,4.0,61.0,164.21,1.0
2739,1,1,113,3,9,29,11755620.52,169983.0,1240,667,3.9786729857819907,2.885308056872038,50.6457345971564,69.15762470364683,4.916666666666667
2740,1,1,91,3,7,24,9675913.04,143737.0,1207,1,3.967741935483871,2.675765095119934,50.292803970223325,67.31678718771089,4.229166666666667
2741,1,1,2,1,1,1,4050.2799999999997,2.0,1,582,2.0,1.0,53.0,2025.1399999999999,1.0
2742,1,1,6,1,1,5,16591.94,48.0,463,1437,4.0,4.0,51.833333333333336,345.66541666666666,1.0
2743,1,1,9,3,4,4,640726.55,170.0,1654,49,3.4782608695652173,2.130434782608696,55.34782608695652,3768.9797058823533,1.0
2744,1,1,4,1,1,1,968276.74,3064.0,1890,18,4.0,4.0,36.5,316.0172127937337,1.3513888888888888
2745,1,1,10,1,1,7,48447.81,197.0,628,1242,4.0,4.0,45.130434782608695,245.92796954314719,1.0
2746,1,1,14,1,3,6,49289.52,1326.0,1781,2,4.0,2.6846153846153844,53.2,37.17158371040724,1.576388888888889
2747,1,1,1,1,1,1,3033.52,13.0,283,149,4.0,4.0,61.0,233.3476923076923,1.0
2748,1,1,27,2,5,13,456972.69,911.0,1730,71,3.8636363636363638,4.136363636363637,49.94318181818182,501.6165642151482,1.0
2749,1,1,214,3,4,9,738967.26,1389.0,547,1361,2.6916802610114194,4.210440456769984,58.401305057096245,532.0138660907128,2.5416666666666665
2750,1,1,20,2,2,9,96871.59999999999,370.0,763,1143,3.6666666666666665,4.666666666666667,52.24242424242424,261.8151351351351,1.4285714285714286
2751,1,1,49,2,3,13,6895512.67,92105.0,1721,2,3.968497576736672,3.158319870759289,50.894991922455574,74.86578003365724,2.0430555555555556
2752,1,1,18,3,6,15,340814.61,81.0,3,1247,3.5454545454545454,4.0,43.45454545454545,4207.587777777778,2.0
2753,1,1,126,3,7,16,3450415.4,5366.0,1604,24,3.39917695473251,4.349794238683128,53.641975308641975,643.0144241520686,1.611111111111111
2754,1,1,122,2,5,22,1384215.36,20506.0,1891,17,3.982316534040672,3.1105216622458003,49.51193633952255,67.5029435287233,2.8194444444444446
2755,1,1,43,3,5,13,366189.77,1691.0,623,1248,3.388235294117647,4.952941176470588,55.38823529411765,216.5521998817268,1.5833333333333333
2756,1,1,31,3,4,10,319058.06,1406.0,598,1303,3.466666666666667,4.7,53.516666666666666,226.92607396870554,1.0
2757,1,1,141,3,8,16,5360918.86,16249.0,1864,37,3.7103321033210332,4.108856088560886,51.586715867158674,329.9230020308942,1.7291666666666667
2758,1,1,4,1,1,1,21822.28,40.0,1,1858,4.0,4.0,54.0,545.557,1.0
2759,1,1,2,1,1,1,106.38,4.0,1,1473,3.0,6.0,62.0,26.595,1.0
2760,1,1,101,3,5,17,2775486.09,19610.0,1884,24,3.5335195530726256,3.1759776536312847,53.134078212290504,141.5342218255992,1.9819444444444445
2761,1,1,7,1,1,5,266450.2,700.0,141,204,4.0,4.0,46.166666666666664,380.6431428571429,1.0
2762,1,1,23,1,3,6,16819986.05,67360.0,1884,10,4.0,3.937007874015748,44.604330708661415,249.70288078978624,1.2722222222222224
2763,1,1,3,1,1,3,96317.75,500.0,38,1401,4.0,4.0,55.6,192.6355,1.0
2764,1,2,94,3,7,17,26315311.43,72551.0,1891,16,3.8675213675213675,4.148504273504273,47.63034188034188,362.71466182409614,2.1958333333333333
2765,1,1,67,3,7,15,586014.86,533.0,1871,7,3.0508474576271185,5.02542372881356,56.92372881355932,1099.465028142589,1.336111111111111
2766,1,1,47,3,5,19,6843432.48,20863.0,1904,2,3.991015274034142,3.619047619047619,45.00718778077269,328.0176618894694,3.211111111111111
2767,1,2,16,2,2,2,184632.97,1046.0,1066,805,3.4615384615384617,5.076923076923077,60.61538461538461,176.51335564053537,1.1818181818181819
2768,1,1,2,2,2,2,7494.0,6.0,1,1799,3.5,4.5,38.0,1249.0,1.0
2769,1,1,1,1,1,1,5160.0,20.0,1,1767,3.0,6.0,62.0,258.0,1.0
2770,1,1,2,1,1,1,2394.12,4.0,1,966,4.0,4.0,54.0,598.53,1.0
2771,1,1,16,1,1,8,306236.86,1148.0,14,1675,4.0,4.0,46.7,266.75684668989544,3.0
2772,1,1,1,1,1,1,1363.48,1.0,1,1165,3.0,6.0,62.0,1363.48,1.0
2774,1,1,13,2,2,9,47038.23,149.0,463,8,3.96875,4.0625,46.0,315.6928187919463,1.1
2775,1,1,32,2,2,9,756311.9,1898.0,898,17,3.8828125,4.234375,50.6484375,398.4783456269758,1.212121212121212
2776,1,2,80,2,3,10,3907682.7600000002,13024.0,1713,3,3.8095238095238093,4.329670329670329,56.032967032967036,300.037066953317,2.361111111111111
2777,1,1,6,2,2,2,3900000.0,8.0,1347,274,1.25,1.625,13.0,487500.0,1.1666666666666667
2778,1,1,9,1,1,1,4815.610000000001,35.0,1,1858,3.0,6.0,62.0,137.58885714285717,1.0
2779,1,1,107,3,7,13,3045346.02,9717.0,1885,1,3.8090128755364807,3.9570815450643777,50.08369098712446,313.40393331275084,3.0500000000000003
2780,1,1,20,2,2,9,986890.74,3116.0,244,93,3.9910714285714284,4.017857142857143,47.714285714285715,316.71718228498077,1.625
2781,1,1,8,1,1,8,313896.99,838.0,47,25,4.0,4.0,47.391304347826086,374.5787470167064,1.5
2782,1,1,17,3,3,7,99081.61,295.0,294,1612,3.4375,3.375,52.3125,335.86986440677964,1.25
2783,1,1,4,1,1,2,5130.48,264.0,140,1634,4.0,2.0,54.5,19.433636363636364,1.4
2784,1,1,5,3,3,3,4261.04,14.0,1,1815,3.0,3.6666666666666665,50.5,304.36,1.0
2785,1,1,7,1,1,1,29297.34,46.0,567,995,4.0,4.0,54.0,636.898695652174,1.0
2787,1,1,24,2,3,9,939417.62,5276.0,729,1169,3.9626168224299065,3.532710280373832,48.08411214953271,178.0548938589841,1.3
2788,1,1,1,1,1,1,2336.0,1.0,1,1598,3.0,5.0,32.0,2336.0,1.0
2789,1,1,38,3,4,11,553527.15,9053.0,1337,561,3.9573560767590616,3.1961620469083156,50.02985074626866,61.142952612393685,1.4097222222222223
2790,1,1,2,1,1,2,484.22,3.0,1,1806,4.0,4.0,52.5,161.40666666666667,1.0
2791,1,1,60,3,5,14,325806.05,8420.0,188,1718,3.131782945736434,2.7131782945736433,53.82170542635659,38.6943052256532,2.8333333333333335
2792,1,1,20,3,3,8,132854.72,691.0,127,1773,3.2,3.64,51.6,192.26442836468885,1.3333333333333333
2793,1,1,5,2,2,2,25023.01,64.0,276,1533,2.6666666666666665,2.0,47.5,390.98453125,1.0
2794,1,1,6,1,1,6,12554.16,68.0,211,1292,4.0,4.0,47.65217391304348,184.62,1.0
2795,1,1,61,3,4,4,414188.37,289.0,701,919,2.5,3.25,55.90625,1433.1777508650518,1.375
2796,1,1,19,2,3,8,1140990.17,1600.0,582,22,3.9791666666666665,3.0833333333333335,54.1875,713.1188562499999,1.4
2797,1,1,2,1,1,1,27567.9,2.0,27,1537,3.0,6.0,62.0,13783.95,1.0
2798,1,1,7,2,2,5,60413.03,238.0,1098,606,3.9565217391304346,4.086956521739131,45.08695652173913,253.83626050420168,1.0
2800,1,1,1,1,1,1,9035.4,60.0,1,305,4.0,4.0,61.0,150.59,1.0
2801,1,1,6,1,1,1,127931.26999999999,64.0,1435,59,4.0,2.0,60.0,1998.9260937499998,1.0
2802,1,1,10,2,2,3,246868.46,1070.0,557,1233,3.7058823529411766,4.588235294117647,56.294117647058826,230.71818691588786,1.0
2803,1,1,9,1,1,4,82476.9,132.0,270,32,4.0,4.0,48.75,624.8249999999999,1.1666666666666667
2804,1,1,2,1,1,1,208042.2,300.0,648,792,4.0,4.0,54.0,693.474,1.0
2805,1,1,1,1,1,1,2796.48,8.0,1,1333,4.0,4.0,36.5,349.56,1.0
2806,1,1,1,1,1,1,11554.67,1.0,1,729,3.0,4.0,34.0,11554.67,1.0
2807,1,1,24,2,4,9,536944.64,741.0,1696,16,3.896969696969697,3.3454545454545452,52.4,724.6216464237517,1.3055555555555556
2808,1,1,8,2,3,8,75107.97,186.0,138,1757,3.9696969696969697,3.696969696969697,50.24242424242424,403.80629032258065,1.1666666666666667
2809,1,1,7,3,4,7,47614.18,24.0,477,646,3.6666666666666665,3.8333333333333335,46.833333333333336,1983.9241666666667,1.0
2811,1,1,8,2,2,6,147375.97,427.0,1255,275,3.7857142857142856,4.428571428571429,51.42857142857143,345.1427868852459,1.0
2812,1,1,26,3,3,9,3150831.21,12062.0,1489,416,3.8199052132701423,4.2274881516587675,50.10900473933649,261.2196327308904,1.236111111111111
2813,1,1,1,1,1,1,1285.35,1.0,1,1798,3.0,6.0,62.0,1285.35,1.0
2814,1,1,1,1,1,1,3900.64,1.0,1,1821,3.0,6.0,62.0,3900.64,1.0
2815,1,1,8,1,1,1,5965.27,12.0,1,1395,3.0,6.0,62.0,497.10583333333335,1.0
2816,1,1,3,2,2,3,4955.15,11.0,1,1444,3.6666666666666665,4.333333333333333,45.666666666666664,450.4681818181818,1.0
2817,1,1,3,1,1,1,305.87,3.0,28,1633,3.0,6.0,62.0,101.95666666666666,1.0
2818,1,1,9,1,1,2,3446154.2600000002,4644.0,107,112,4.0,4.0,50.5,742.065947459087,1.0
2819,1,1,6,1,1,6,421373.32,1367.0,310,1561,4.0,4.0,49.18,308.2467593269934,1.0
2820,1,1,2,1,1,2,280000.0,5.0,1,1,3.0,3.0,25.5,56000.0,1.0
2821,1,1,4,1,1,1,23541.28,6.0,360,903,3.0,6.0,62.0,3923.5466666666666,1.6666666666666667
2822,1,1,7,1,2,2,121857.14,142.0,695,1158,4.0,3.5714285714285716,52.75,858.1488732394366,1.0
2823,1,1,16,3,3,5,326008.92,1035.0,1744,137,3.074074074074074,5.333333333333333,60.18518518518518,314.9844637681159,1.0
2824,1,1,3,1,1,1,53900.0,5.0,1,15,3.0,6.0,62.0,10780.0,1.0
2825,1,1,3,1,1,2,163155.4,1080.0,229,1341,4.0,4.0,53.44444444444444,151.0698148148148,1.0
2826,1,1,2,1,1,1,25530489.62,3538.0,885,0,4.0,4.0,36.5,7216.079598643301,1.4583333333333333
2827,1,1,1,1,1,1,9738.48,192.0,38,1674,4.0,2.0,43.0,50.72125,1.0
2828,1,1,1,1,1,1,99999.9,1.0,1,893,2.0,1.0,53.0,99999.9,1.0
2829,1,1,3,1,2,2,10088.98,246.0,119,1572,4.0,2.75,54.625,41.01211382113821,2.0
2830,1,1,18,2,3,8,1292322.18,4036.0,712,595,3.717391304347826,4.369565217391305,46.608695652173914,320.1987561942517,1.0714285714285714
2831,1,1,11,1,2,6,798444.48,14242.0,182,1527,4.0,3.1578947368421053,53.3859649122807,56.062665355989324,1.75
2832,1,1,1,1,1,1,13620.0,60.0,1,1704,4.0,4.0,36.5,227.0,1.0
2833,1,1,3,1,1,3,87580.5,410.0,281,1589,4.0,4.0,42.44444444444444,213.6109756097561,1.0
2834,1,1,1,1,1,1,3847.2,30.0,1,652,4.0,4.0,61.0,128.23999999999998,1.0
2835,1,1,5,1,2,1,1532503.68,2640.0,589,1130,4.0,3.739130434782609,54.0,580.4938181818181,1.0
2836,1,1,3,1,1,1,10874.710000000001,12.0,23,1841,3.0,6.0,62.0,906.2258333333334,1.0
2837,1,1,21,2,2,8,19774830.78,232939.0,1900,2,3.9929676511954995,4.014064697609001,55.23488045007032,84.89274350795702,4.216666666666667
2838,1,1,8,2,2,4,987891.02,1927.0,467,1439,3.9,4.2,55.6,512.6575090814738,1.25
2839,1,1,10,1,2,2,2211884.56,3174.0,1654,2,4.0,3.475,46.708333333333336,696.8760428481412,2.1902777777777778
2840,1,1,132,3,4,4,1739169.3800000001,4992.0,1296,596,3.1039260969976907,4.505773672055427,51.96535796766744,348.39130208333336,1.5694444444444444
2841,1,1,47,2,2,2,272057.4,398.0,510,44,3.033333333333333,5.933333333333334,61.733333333333334,683.5613065326634,1.1666666666666667
2842,1,2,91,3,8,16,4180518.89,38439.0,1904,1,3.8249641319942613,3.5968436154949783,56.37589670014347,108.75722287260335,3.290277777777778
2843,1,1,22,3,4,5,72841.07,121.0,617,1290,2.892857142857143,4.428571428571429,56.285714285714285,601.9923140495869,1.5
2844,1,1,4,1,1,2,15059.349999999999,68.0,64,1540,4.0,4.0,58.166666666666664,221.46102941176468,1.0
2845,1,1,3,1,1,3,6928.86,14.0,1,1465,4.0,4.0,48.4,494.9185714285714,1.0
2846,1,1,16,1,1,7,50005.26,350.0,443,1457,4.0,4.0,45.81818181818182,142.87217142857145,2.5
2847,1,1,27,2,2,7,347030.21,1513.0,889,641,3.4893617021276597,5.0212765957446805,55.702127659574465,229.3656378056841,1.2
2848,1,1,10,2,2,7,323802.89999999997,1369.0,1003,842,3.9473684210526314,4.105263157894737,49.63157894736842,236.52512783053322,1.0
2849,1,1,21,2,2,7,644442.12,1894.0,507,44,3.830508474576271,4.338983050847458,51.3728813559322,340.25455121436113,1.1666666666666667
2850,1,1,1,1,1,1,50676.479999999996,1728.0,189,1124,4.0,2.0,54.0,29.326666666666664,1.625
2851,1,1,1,1,1,1,890.5,25.0,1,1872,4.0,4.0,56.0,35.62,1.0
2852,1,1,7,1,1,6,17552.0,123.0,1,1500,4.0,4.0,35.81818181818182,142.6991869918699,1.0
2853,1,1,22,2,2,10,1534714.18,3696.0,254,1,3.9935483870967743,4.012903225806451,45.81935483870968,415.2365205627705,2.2222222222222223
2854,1,1,5,1,1,5,628676.52,1567.0,148,100,4.0,4.0,51.32142857142857,401.1975239310785,1.6666666666666667
2855,1,1,4,1,2,1,139563.56,298.0,171,1169,4.0,3.8421052631578947,54.0,468.33409395973155,2.0
2857,1,1,25,3,4,8,124618.6,475.0,1479,427,3.5294117647058822,4.411764705882353,53.80392156862745,262.35494736842105,1.0
2858,1,1,3,1,1,1,3324.66,4.0,1,583,3.0,6.0,62.0,831.165,1.0
2859,1,1,9,1,1,5,98225.78,222.0,1262,365,4.0,4.0,49.90909090909091,442.4584684684685,1.0
2860,1,1,7,1,1,6,7581.66,47.0,10,1499,4.0,4.0,41.2,161.31191489361703,2.0
2861,1,1,24,2,4,9,363951.86,815.0,1570,0,3.962962962962963,3.6712962962962963,56.958333333333336,446.56669938650305,1.8680555555555556
2862,1,1,19,2,2,7,213408.75,499.0,1389,253,3.75,3.625,51.9,427.67284569138275,1.3333333333333333
2863,1,1,2,1,1,1,20470.08,32.0,1,1752,4.0,4.0,54.0,639.69,1.0
2864,1,1,10,1,1,7,130760.35,542.0,474,1285,4.0,4.0,48.69767441860465,241.25525830258303,1.0
2865,1,1,105,3,4,12,1217575.42,3768.0,1812,94,3.3393939393939394,4.63939393939394,54.85151515151515,323.13572717622077,1.9930555555555556
2866,1,1,55,2,3,17,921591.99,6498.0,674,1206,3.8773946360153255,3.6475095785440614,49.727969348659,141.82702216066482,1.2083333333333333
2867,1,1,17,1,2,4,750324.29,2204.0,691,1208,4.0,3.762376237623762,45.742574257425744,340.43751814882035,1.0
