ID,"К-во филиалов, шт","Товарный ассортимент, шт","К-во групп покупаемых товаров, шт","К-во специализаций покупаемых товаров, шт","Кол-во типов покупаемых товаров, шт","Сумма покупок за все время, руб","Общее к-во покупок за все время, шт",К-во дней сотрудничества,К-во дней с последней покупки,Ранг популярности групп товаров,Ранг популярности спец товаров,Ранг популярности типов товаров,"Средняя стоимость товара, руб",Дней взаимодействия в месяц,DBScan,KMeans
3335,1,0.6931471805599453,1,1,2,10.398942652707865,4.248495242049359,1,296,4.0,4.0,56.333333333333336,6.150447410658505,1.0,1,3
3336,1,1.0986122886681098,1,1,2,9.933337574505014,4.442651256490317,1,1884,4.0,4.0,37.6,5.4906863180146965,1.0,1,2
3337,1,1.9459101490553132,2,2,4,8.86688621839868,3.1354942159291497,271,1565,3.555555555555556,4.888888888888889,54.44444444444444,5.73139200246953,1.0,2,2
3338,1,3.871201010907891,3,4,14,12.99816713351939,8.327000740241713,1887,15,3.9204301075268817,3.382795698924731,50.972043010752685,4.671166393277677,2.0,5,5
3339,1,0.6931471805599453,1,2,2,7.0528421491658655,1.0986122886681098,1,1905,3.0,5.5,47.0,5.954229860497756,1.0,3,1
3340,1,1.9459101490553132,1,1,5,9.431268671430821,3.828641396489095,359,161,4.0,4.0,50.629629629629626,5.602627274941726,1.0,1,3
3341,1,1.3862943611198906,1,1,4,10.83732189145225,4.77912349311153,257,1638,4.0,4.0,44.18367346938776,6.058198398340721,2.0,1,2
3342,1,2.70805020110221,1,1,7,15.446745836291786,9.032528630660057,1481,15,4.0,4.0,46.37931034482759,6.414217205631728,1.0,1,6
3343,1,1.0986122886681098,1,1,3,14.814122900377626,8.189799618728228,349,31,4.0,4.0,51.65625,6.624323281649397,1.0,1,3
3344,1,2.0794415416798357,2,2,6,12.056816550986527,5.521460917862246,973,94,3.7,3.7,49.3,6.535355633124281,2.0,2,6
3345,1,2.772588722239781,1,1,6,14.02098113011107,7.612336837167746,1765,119,4.0,4.0,52.6,6.408644292943324,1.0,1,6
3346,1,2.6390573296152584,1,2,8,12.272674848311231,6.453624998892692,455,1453,4.0,3.639344262295082,49.39890710382514,5.81904984941854,2.0,1,2
3347,1,2.1972245773362196,1,1,6,14.002969454335876,7.823245690685523,436,30,4.0,4.0,53.18181818181818,6.179723763650353,1.0,1,3
3348,1,1.791759469228055,1,1,6,11.02188089964036,5.313205979041787,1,1898,4.0,4.0,45.66666666666666,5.708674920598573,1.0,1,2
3349,1,2.5649493574615367,1,1,7,10.466790249746682,7.528331766707247,48,1760,4.0,2.0,48.94117647058823,2.9384584830394345,2.0,1,2
3350,1,0.0,1,1,1,13.681021083668904,7.129297548929373,562,1324,4.0,4.0,54.0,6.55172353473953,1.0,1,2
3351,1,1.3862943611198906,2,3,2,13.721893604842222,7.334981878871814,936,962,3.9,3.9,54.8,6.386911725970409,1.0,2,0
3352,1,1.791759469228055,3,3,5,12.515489631621621,6.289715570908998,729,1143,3.782608695652174,3.8260869565217392,56.34782608695652,6.225774060712625,1.0,5,0
3353,1,1.6094379124341003,2,3,4,9.749594839432593,3.8918202981106265,35,1646,3.7142857142857135,4.428571428571429,40.285714285714285,5.857774541321967,1.0,2,2
3354,1,0.0,1,1,1,12.463617623561715,7.718685495198466,1,1712,4.0,4.0,61.0,4.74493212836325,1.0,1,2
3355,1,1.6094379124341003,1,1,2,10.293880307938009,3.332204510175204,399,46,4.0,4.0,52.40909090909091,6.961675797762806,1.0,1,3
3356,1,1.791759469228055,1,3,4,10.997162338441239,3.713572066704308,835,183,4.0,2.56,53.72,7.283590271736932,1.0,1,3
3357,1,1.6094379124341003,1,1,3,9.392838579833086,3.1780538303479458,1,1856,4.0,4.0,50.875,6.2147847494851405,1.0,1,2
3358,1,3.9318256327243257,3,8,19,14.266815768800745,9.050992878742049,685,1207,3.8866666666666663,3.22,50.75666666666667,5.215822890058696,1.0,0,0
3359,1,3.044522437723423,1,1,5,11.337836569310127,8.011686729127847,1,1760,4.0,2.0,51.285714285714285,3.3261498401822807,1.0,1,2
3360,1,2.0794415416798357,1,2,2,11.82723607976858,5.37989735354046,54,1291,4.0,2.8,57.6,6.4473387262281205,1.0,1,2
3361,1,2.0794415416798357,2,2,3,10.612754360978386,2.4849066497880004,727,403,3.8,2.4,39.2,8.127847711190386,1.0,0,3
3362,1,3.4657359027997265,1,2,17,15.127707405337292,9.835155177159303,561,827,4.0,3.3529411764705883,48.794117647058826,5.292552228177989,1.0,1,0
3363,1,2.1972245773362196,3,3,7,10.326056879266451,4.442651256490317,605,1246,3.7083333333333335,3.7083333333333335,53.083333333333336,5.883405622776134,1.0,5,0
3364,1,0.0,1,1,1,12.963761190973647,0.6931471805599453,1,1897,3.0,3.0,33.0,12.270614010413702,1.0,4,4
3365,1,1.0986122886681098,1,1,1,7.950149887652018,1.791759469228055,22,165,4.0,4.0,33.0,6.158390418423963,1.0,1,3
3366,1,2.3978952727983707,3,5,7,13.65910654127934,7.246368080102461,231,30,3.88,3.98,47.9,6.412738461176881,1.0,5,0
