ID,component_1,component_2
3100,5.8909626,15.585268
3101,-6.767672,-18.578985
3102,-19.232924,-26.289341
3103,5.193868,-6.6871495
3104,-17.40907,1.1472716
3105,9.111266,-0.37322414
3106,3.7306144,-5.228985
3107,43.41844,-9.617446
3108,43.498928,-11.435844
3109,20.174313,41.876778
3110,10.798807,14.716379
3111,14.234817,8.449248
3112,42.69238,-4.589572
3113,29.692553,-1.9881834
3114,-37.705677,7.9289117
3115,5.939255,26.022448
3116,32.82567,-2.4061224
3117,-11.727936,-26.711933
3118,21.828175,-10.693079
3119,-17.761213,-22.745409
3120,-4.507006,-22.227785
3121,21.986843,44.040768
3122,-16.91649,-3.8739789
3123,22.072975,-2.0208592
3124,-35.674114,5.749686
3125,28.244232,35.760654
3126,-18.208794,-0.747085
3127,37.1368,-2.560787
3128,-16.430357,7.6447806
3129,-21.541605,10.968064
3130,-16.851967,8.897627
3131,0.31383678,-23.84395
3132,-18.762371,-23.823788
3133,-9.600469,-12.291309
3134,26.784191,-8.585513
3135,-0.9513298,-26.729204
3136,11.398021,-11.636498
3137,-12.701763,5.7403173
3138,-36.44963,-13.455939
3139,42.622086,-3.358212
3140,38.320286,-6.3056226
3141,11.0911455,5.2618384
3142,-23.369442,12.864895
3143,20.246878,42.144337
3144,23.201113,45.108063
3145,-29.92499,8.724172
3146,41.486095,-5.152438
3147,-11.594506,-22.128265
3148,-32.545597,2.2588794
3149,10.17305,-6.0445333
3150,-33.178154,10.337121
3151,22.257923,-11.905949
3152,27.89728,-15.072197
3153,11.582622,0.8804242
3154,-10.406366,5.60967
3155,30.187157,-14.0444975
3156,7.793221,-6.7348533
3157,-29.585188,5.597491
3158,3.5907996,-24.453331
3159,-18.850307,-25.814611
3160,6.390653,17.26993
3161,-13.685017,9.442275
3162,8.684191,-7.2841215
3163,-6.405936,-21.912569
3164,-34.268257,-16.717934
3165,-24.793472,-18.08363
3166,-19.355614,11.264076
3167,12.695945,10.136675
3168,-12.19838,6.862701
3169,45.545372,-12.67318
3170,8.522702,-5.997343
3171,12.21841,6.0375915
3172,-35.114563,-18.469038
3173,27.022036,-12.214444
3174,20.608007,36.784782
3175,22.681486,-1.3367612
3176,-37.31863,6.358521
3177,-32.94917,3.319933
3178,-35.112343,5.7073865
3179,7.502296,27.371819
3180,25.858742,8.506615
3181,-21.734228,4.3766503
3182,-25.468811,-15.737374
3183,19.98529,40.310543
3184,23.512115,35.196964
3185,41.933937,-11.965368
3186,24.17844,43.96003
3187,-11.507032,-20.438456
3188,14.512973,-1.766082
3189,41.592274,-5.7083006
3190,-16.346468,5.921805
3191,22.476385,-10.567904
3192,-10.299959,-4.5668077
3193,-4.288769,-22.629057
3194,-23.423111,-18.823776
3195,-4.035983,-24.451218
3196,-16.32337,2.6135097
3197,-21.349968,10.665057
3198,-13.202363,27.201145
3199,-15.812985,26.79294
3200,-0.18804115,-25.155066
3201,-27.479095,-1.9218531
3202,10.990875,23.675943
3203,-20.914076,-22.646294
3204,-34.203903,-21.149212
3205,-36.265133,7.132916
3206,-28.288033,-21.768738
3207,25.650385,-10.580302
3208,14.568002,22.682516
3209,24.742687,-14.611807
3210,-21.088308,-26.588633
3211,-26.882614,9.0769005
3212,-12.6783285,10.112906
3213,-7.589998,-12.567583
3214,0.93629384,-25.037289
3215,22.428022,-12.866709
3216,-20.927092,1.5900714
3217,-25.846529,-12.319467
3218,-21.000809,17.056438
3220,-37.66341,9.058911
3221,43.165154,-4.9504447
3222,25.769,-0.1886831
3223,-32.104107,-16.23005
3224,10.970068,7.360861
3225,-17.577847,9.616869
3226,-8.726763,-15.126443
3227,25.77189,1.1895903
3228,-24.841255,5.6601253
3229,29.81621,3.246324
3230,5.8559813,28.026592
3231,2.025124,-29.27361
3232,18.92796,-11.822172
3233,-33.30407,-15.243581
3234,22.361284,-31.574625
3235,23.476501,35.14797
3236,-7.901263,27.408915
3237,-34.164345,-15.77285
3238,-31.967844,-15.978278
3239,-31.89214,-23.728352
3240,12.418152,3.95371
3241,-8.60639,-22.938856
3242,-20.09745,9.0231285
3243,-9.948105,28.067614
3244,-35.207184,8.994596
3245,45.658245,-8.622455
3246,-23.70806,-13.203343
3247,-20.743414,14.173135
3248,-20.639626,-17.025642
3249,-21.15365,6.6925235
3250,-17.026852,-22.814806
3251,-26.360538,-4.804169
3252,28.228088,35.331688
3253,-28.34847,-19.45479
3254,-12.839547,-0.4543521
3255,10.330967,9.815844
3256,17.200006,3.47632
3257,22.321985,39.32866
3258,13.50565,-1.260751
3259,21.01146,-31.261518
3260,-11.402699,-11.935869
3261,-1.5856076,-28.179262
3262,7.876852,7.1103187
3263,29.578878,-14.139447
3265,-20.665781,7.7677813
3267,24.628832,-11.874412
3268,29.300468,37.087727
3269,28.564234,-14.790049
3270,22.573767,42.937458
3271,-24.573149,-16.027218
3272,8.29775,8.106189
3273,14.423233,-1.7541772
3274,18.55094,-8.92377
3275,-25.500854,-20.404388
3276,18.517685,-2.2325518
3277,-23.45307,-18.571064
3278,34.480778,0.0703867
3279,-12.877187,-22.939476
3280,37.26649,-4.5485725
3281,9.809089,9.924204
3282,-13.362823,-2.0347931
3283,41.332718,-7.3300343
3284,21.811996,40.13487
3285,11.198216,4.491746
3286,-19.383148,9.435213
3287,17.029554,-9.348247
3288,-20.809887,-15.866249
3289,-31.33654,-8.85047
3290,-19.138008,-27.187614
3291,5.450659,18.325943
3292,-31.799623,7.9277678
3293,3.4903123,-27.587786
3295,24.437204,-12.815305
3296,-30.054283,8.845645
3297,-16.503736,-10.654717
3298,-13.372407,7.093378
3299,-23.88955,-13.228716
3300,-23.90087,-14.130697
3301,29.841806,10.628044
3302,-12.501055,26.901546
3303,-23.322807,-17.90865
3304,44.4559,-8.999185
3305,-18.427393,-26.095703
3306,-8.714373,-21.999067
3307,-35.883286,-13.876243
3308,-37.32435,-13.562343
3309,13.9522505,6.0272923
3310,8.557487,13.623823
3311,-6.477112,-11.430444
3312,3.426456,14.694954
3313,-36.789776,-17.08581
3314,-9.671246,-22.071005
3315,14.750613,25.621803
3316,-25.72736,-24.436943
3317,21.29225,-14.497187
3318,-5.110699,-10.342007
3319,-23.77118,-13.228142
3320,-23.264631,-10.395687
3321,-30.790495,-2.83039
3322,-9.336345,3.1923046
3323,-24.587801,15.968613
3324,4.722622,-3.6816378
3325,-4.8642,-23.395567
3326,-14.574672,7.6974998
3327,8.269956,27.625525
3328,33.073185,1.9933282
3329,-19.46093,8.7667055
3330,-26.457438,-22.620396
3331,13.219195,14.90302
3332,-13.3248415,-1.4613775
3333,9.182282,-12.0500145
3334,24.594326,-13.795783
3335,-31.716112,-20.021307
3336,-21.949024,15.642894
3337,11.190493,13.945572
3338,38.111347,-4.8237247
3339,20.85225,45.383167
3340,-25.09026,-21.721727
3341,-19.297691,7.6194744
3342,0.92173725,-23.288027
3343,-21.257374,-26.664371
3344,13.841902,-6.833638
3345,0.14724079,-26.507494
3346,-11.960208,3.5179536
3347,-17.440104,-25.864792
3348,-19.304647,11.402281
3349,-10.054589,8.747726
3350,-15.559311,-4.377407
3351,13.641371,2.1789591
3352,25.707499,8.48641
3353,7.622944,12.966661
3354,-29.816431,8.637579
3355,-27.282581,-22.276083
3356,-8.639014,-19.13221
3357,-25.764408,12.106203
3358,29.551321,10.866995
3359,-10.007046,8.730651
3360,-23.849318,-0.69571096
3361,3.5018396,-5.5702624
3362,-8.874394,1.5261962
3363,25.152948,9.050013
3364,-14.195127,29.529522
3365,-25.014002,-13.798139
3366,25.982584,0.37216678
3367,-5.809885,-25.818436
3368,-9.138846,3.5014577
3369,-10.0227,8.714931
3370,38.186275,-7.033269
3371,-28.9892,-20.243906
3372,20.168726,-9.952943
3373,4.612968,-27.298063
3374,11.62613,2.7987978
3375,23.786049,-9.615691
3376,-24.875183,-15.147958
3377,-20.20773,-8.193988
3378,42.752037,-0.6175104
3379,9.567193,10.244488
3380,34.121582,0.57610923
3381,-38.594536,3.0527542
3382,-35.365204,7.8300667
3383,-13.724349,27.25737
3384,-16.617704,-12.081721
3385,28.676414,36.710514
3386,-10.960358,26.708576
3387,9.616876,-3.1590943
3388,21.545332,-32.464386
3389,-9.917189,7.580131
3390,30.639763,5.983204
3391,-25.534708,-17.28591
3392,-3.4158094,-22.277512
3393,-20.556675,-22.381075
3394,26.552473,34.93698
3395,-30.190344,-23.457905
3396,-32.20832,-15.574284
3397,-22.056261,-13.876316
3398,21.381685,39.191837
3399,8.689333,7.0679045
3400,24.096926,42.867203
3401,-29.603704,0.45890787
3402,-35.103523,-12.280235
3403,-39.002342,1.0423561
3404,10.551879,10.842426
3405,43.82723,-6.867648
3406,-26.64314,-0.8489924
3407,30.95597,5.538071
3408,20.831518,-10.920601
3409,11.426377,22.538897
3410,-20.778337,-25.158121
3411,-31.83964,-23.095276
3412,-21.73676,4.123444
3413,6.679566,28.313297
3414,10.137486,3.3536475
3415,19.952429,-11.60749
3416,-33.969055,8.224081
3417,44.103012,-9.109028
3418,26.304651,39.94468
3419,-33.825283,3.054989
3420,26.708923,39.27051
3421,-24.307453,18.185139
3422,-31.163982,-22.654945
3423,-28.22483,6.9471707
3424,28.25647,1.2971264
3425,21.01927,-30.713226
3426,-22.07008,-8.193347
3427,26.82515,37.735733
3428,41.609695,-1.6855714
3429,23.569115,-30.718206
3430,28.904566,-1.6650128
3431,26.888329,9.5076
3432,-25.200726,9.464747
3433,24.924051,-10.77464
3434,41.66143,-5.284352
3435,-21.626188,-14.817509
3436,28.988789,36.253437
3437,11.572093,-7.0780087
3438,-32.51496,10.951061
3439,-33.1816,8.763596
3440,30.085882,1.2816856
3441,-16.081598,-26.321836
3442,-5.4327555,-13.898306
3443,-12.70423,26.238592
3444,-8.951225,-15.617674
3445,-16.08676,2.25344
3446,23.216642,-13.896576
3447,22.143888,-12.170306
3448,20.750177,43.244423
3449,-31.94915,-3.3819335
3450,16.09636,-4.149479
3451,17.622963,-5.4278617
3452,-34.151054,10.321764
3453,-34.136726,10.23442
3454,8.947929,-5.0466175
3455,-14.42097,-22.525076
3456,12.347864,14.485983
3457,10.15062,9.778107
3458,25.818789,11.01978
3459,10.269034,6.166657
3460,21.760206,-3.258247
3461,13.760073,15.960282
3462,-16.111317,-4.138557
3463,31.374731,-0.20162264
3464,-11.39332,25.602966
3465,-24.085037,13.447656
3466,-24.458635,8.628818
3467,27.998596,-9.266766
3468,-0.94693476,-22.946724
3469,-33.45626,7.2307997
3470,-1.8049043,-22.586863
3471,10.603923,23.125338
3472,38.912262,-9.122789
3473,20.440273,-30.852642
3474,31.185747,0.11993135
3476,11.581638,12.565063
3477,11.066382,6.3935113
3478,-24.13165,5.9308662
3480,-31.865984,-3.5403762
3481,-31.618456,-13.629395
3482,9.80237,27.885162
3483,-31.316853,-16.66352
3484,10.338494,-9.683075
3485,-4.7510324,-18.463692
3486,38.957733,-4.2340097
3487,-8.610826,26.645315
3488,-7.5291653,-12.001454
3489,9.495092,21.949078
3490,-30.488283,-2.1669962
3491,33.342255,0.8245955
3492,25.41777,2.8226511
3493,11.459123,0.8767692
3494,28.296244,1.03947
3495,-19.131088,-27.643587
3496,40.733295,-4.0241776
3497,-33.461426,-18.54927
3498,22.55106,9.143423
3499,22.46604,42.85988
3500,-7.10025,-21.405361
3501,-22.062197,-20.614775
3503,27.766048,11.043898
3504,42.352596,-10.166291
3505,-9.801544,5.4606614
3506,26.009382,33.97188
3507,28.408485,40.561405
3508,7.064776,26.603289
3509,16.490715,-9.23795
3510,-24.97034,10.676213
3511,-32.354004,-8.303153
3512,-22.536737,6.2497916
3513,26.935081,-14.744749
3514,14.855777,25.251223
3515,-21.684832,-14.47353
3516,21.624456,-17.010292
3517,7.911102,0.06624968
3518,13.297952,10.389129
3519,-20.269855,-21.8873
3520,-17.172108,-24.083376
3521,-1.6576527,-21.852625
3522,-16.216724,11.644047
3523,22.459242,-17.23184
3524,-19.838514,5.1232467
3525,1.1944392,-22.639198
3526,-8.152116,-15.924816
3527,26.089985,-10.742822
3528,32.966427,1.218568
3529,36.23967,-2.1798537
3530,-23.102877,17.557222
3531,5.7822213,27.366283
3532,13.169747,16.676786
3533,13.478141,-4.6513405
3534,39.117397,-0.88480735
3535,-32.085842,-24.521662
3536,-27.14602,-26.49014
3537,-25.754236,17.163548
3538,-38.07977,5.389249
3540,44.53157,-7.3137875
3541,-25.37831,-11.391844
3542,-29.571304,-22.917015
3543,3.9844995,-24.174742
3544,-16.717813,7.696311
3545,-31.782244,-19.447062
3546,-32.8301,11.317626
3547,-17.044971,7.151323
3548,-24.179028,-18.315153
3549,-25.085129,3.4467819
3550,39.13164,-8.232099
3551,30.65468,0.17523515
3552,14.388323,-1.1155472
3553,-20.340174,0.18583083
3554,-29.576721,5.591907
3555,-13.3946295,0.1530418
3556,34.208332,1.0664874
3557,-29.148834,-5.1362033
3558,7.5149236,21.871174
3559,20.938337,43.340633
3560,-27.209253,-23.38248
3561,-11.439784,7.582576
3562,28.555033,35.607407
3563,4.346019,-27.3437
3564,19.472372,-13.154705
3565,-28.578508,-24.673792
3566,21.689238,-31.319439
3567,5.482899,18.889217
3568,-18.730106,-24.419327
3570,31.909176,4.0577054
3571,8.89222,-7.0087814
3572,36.705643,-1.9866102
3573,-15.486738,0.008462508
3574,14.787258,3.1463158
3575,14.336945,-12.619601
3576,-38.370884,7.0867634
3577,11.156097,17.64837
3578,4.285533,-6.3268185
3579,-0.7382032,-26.546364
3580,40.915554,-5.39844
3581,15.115777,21.162254
3582,-34.788235,10.207071
3584,4.5193086,-22.795652
3586,23.801079,42.88281
3587,-27.076424,-17.031553
3588,-23.019287,11.504005
3589,-1.5154014,-24.428478
3590,-34.280422,-20.934277
3591,13.756302,-6.3087063
3592,19.241291,-16.438766
3593,10.766056,15.121132
3594,-29.091808,-23.443506
3596,29.668707,3.440158
3597,42.479008,-4.710854
3598,-16.629065,-19.005411
3600,3.8815737,-23.515177
3601,11.254689,5.8323293
3602,-23.678064,3.7074358
3603,20.037485,-12.083089
3605,-25.132547,-23.889957
3606,-38.28564,7.1671844
3607,-31.266994,-1.0026349
3608,20.749699,-1.8506672
3609,25.87991,38.087482
3610,20.455173,-2.5962286
3611,-24.901558,-15.60289
3612,22.277067,-13.073459
3613,-37.932087,3.3154542
3614,-21.574987,-2.988341
3615,-32.571896,-3.3521564
3616,19.897654,40.266987
3617,-24.497389,-8.817961
3618,10.369535,-8.317322
3619,-21.968962,3.7210226
3620,-31.304512,-23.157248
3621,22.672348,-12.226463
3622,-18.567537,9.678122
3623,9.647288,27.35112
3624,12.220488,7.4795446
3625,19.997007,-9.792023
3626,-23.654915,-14.331822
3627,9.238218,21.744402
3628,19.481361,39.656635
3629,45.272808,-9.306082
3630,-9.622184,-19.219444
3631,-22.142141,2.9378908
3632,-25.684813,-18.134518
3633,26.50389,0.8342453
3634,-22.397194,6.879072
3635,9.246542,13.146066
3636,38.168995,-5.6674194
3637,1.8570969,-29.405266
3638,-28.740747,-22.558033
3639,-28.02568,-23.490147
3640,-28.663465,-22.691473
3641,-27.419756,-22.198608
3642,-24.562546,3.1171162
3643,-23.003862,-11.653314
3644,-30.680218,-21.569456
3645,28.82577,38.1773
3646,34.02326,-4.0700393
3647,-12.034725,-15.866513
3648,-30.399757,-13.461781
3649,34.68421,1.9009655
3650,-11.300493,-20.39493
3651,-15.367133,-24.77214
3652,-26.906187,-20.993933
3653,18.909472,-8.500196
3654,10.672149,23.179764
3655,33.080856,3.6614218
3656,-24.779451,-6.9171124
3657,6.7707224,26.438574
3658,23.050196,-12.757499
3659,11.435946,-8.825544
3660,-33.99829,1.7325361
3661,-26.9749,-23.781391
3662,4.4499474,-24.049978
3663,40.77088,-9.229955
3664,8.532133,2.235561
3665,31.649576,7.350265
3666,10.631138,14.996035
3667,5.568237,26.090008
3668,9.358528,-7.533072
3669,-16.485044,-25.507338
3671,-38.524902,2.8491857
3672,-15.594426,30.054808
3673,41.691013,-9.573672
3674,-11.070719,-16.192446
3676,29.257755,37.40615
3677,-24.857508,-13.828549
3678,24.950523,7.469737
3679,-26.495829,-17.151415
3680,27.785496,-1.0548182
3681,15.824848,12.950587
3682,-26.48257,7.7642784
3683,16.949053,19.527372
3684,21.44372,38.942745
3685,-29.319702,-25.483398
3686,28.559402,-11.306889
3687,-23.571583,-13.826768
3688,-18.31323,13.327825
3689,9.906899,9.3014145
3690,-21.425528,8.982079
3691,10.718906,12.589513
3692,-13.001414,1.094854
3693,43.738575,-9.246299
3694,-20.18665,-6.664931
3695,-19.908434,10.223565
3696,7.339641,1.7805599
3697,-28.5398,-22.757977
3698,-14.897546,3.897151
3699,-21.093557,10.40369
3700,-22.603394,4.0894556
3701,15.394012,25.015018
3702,22.05137,-9.555802
3703,12.922399,15.057703
3704,19.716595,42.169384
3705,22.875349,44.235588
3706,-24.347778,10.559655
3707,37.639133,-3.5280797
3708,-31.798735,-16.829102
3709,5.405152,19.177883
3710,26.584915,3.3908427
3711,-21.751364,17.92056
3714,22.86648,-30.550074
3715,21.169447,-31.379059
3716,-37.34522,7.4420376
3717,-14.238661,1.1360646
3718,-12.01772,-23.51202
3719,37.697865,-2.7069333
3720,-1.0021253,-25.195398
3721,-9.3075905,-23.697525
3722,-17.045076,-26.476406
3723,-5.035921,-22.64616
3724,-10.691047,27.035454
3725,-29.246082,-21.075003
3726,-24.842432,3.2995574
3727,8.104369,-3.0640852
3728,-19.149027,9.034496
3729,18.384619,-9.804716
3730,8.744803,9.525697
3731,-20.519304,6.871812
3732,19.738274,40.49501
3733,-8.762214,-21.779287
3734,-22.716614,-19.649073
3735,-27.554008,9.031816
3736,-19.112389,-27.196007
3737,11.30724,-10.125897
3738,-1.0711716,-22.756208
3739,-36.073067,6.9953876
3740,-14.914884,27.620142
3741,30.202599,9.923548
3742,-13.064755,1.0353439
3743,-21.11155,1.36858
3744,6.642881,26.425392
3745,-17.49557,-20.71519
3746,13.549041,0.020767583
3747,2.8173766,-27.391247
3748,-30.363134,5.832035
3749,25.910805,-11.74329
3750,-26.463816,-22.061516
3751,-15.779455,7.8577104
3752,-24.636332,-2.442162
3753,26.570015,33.77557
3754,33.28369,-4.103676
3755,12.3024645,2.124981
3756,0.12257672,-22.071033
3757,-14.280046,30.56538
3758,-31.605066,-22.225847
3759,-17.491293,-25.65988
3760,-16.924746,7.527304
3761,-31.625818,-18.46804
3762,24.818985,11.76024
3763,28.40855,-8.081948
3764,8.283794,-9.683519
3765,-31.106607,6.805368
3766,11.941307,22.776333
3767,-28.365093,-21.87834
3768,-32.274506,-23.980202
3769,29.993555,39.94346
3770,-28.018158,-20.130249
3771,-15.084272,29.480978
3772,-11.671673,26.7581
3773,-14.218463,26.913
3775,-22.032812,-18.860857
3776,-34.84287,4.0528183
3778,-28.703083,10.988706
3779,-7.082907,-12.433381
3780,11.987281,8.573449
3781,-33.396294,5.1167436
3782,-27.515173,-23.808868
3783,-32.254204,-20.665203
3784,-22.009953,9.661957
3785,-20.584257,11.802926
3786,-10.995953,-14.099931
3788,19.32124,1.9318396
3789,-35.068203,-18.731367
3790,20.038635,-31.609888
3791,27.781584,35.01005
3792,43.726482,-5.429517
3793,26.282127,34.654694
3794,44.453354,-7.258738
3795,22.450605,10.578463
3796,41.290115,-2.4303007
3797,13.625139,14.656133
3798,-10.778622,-22.004635
3799,13.057498,17.451462
3800,-23.871973,-24.367615
3801,10.325924,-8.821866
3802,27.488897,39.34929
3804,-18.649086,-22.688303
3805,-15.093815,27.886986
3806,-29.046883,5.0747623
3807,23.942734,42.562603
3808,23.979721,10.80698
3809,22.891888,42.099205
3810,25.74995,39.717827
3811,-25.19331,-15.249143
3812,14.042628,-0.28229776
3813,-11.276555,28.054688
3814,-17.607853,-26.521252
3815,27.703398,-14.976937
3816,-33.718254,9.883845
3817,-33.934593,-15.2447815
3818,-27.07492,11.840472
3819,10.121225,-7.8021955
3820,9.612552,-9.635483
3821,-23.457088,-16.776669
3822,-5.519118,-24.856579
3823,-28.014662,-19.487188
3824,13.524852,0.64118916
3825,-25.496037,-15.350904
3827,-3.0440938,-25.665983
3828,37.82026,-3.8922446
3829,-20.780987,2.1424918
3830,6.426144,28.355354
3831,-19.237253,10.649434
3832,36.869312,-2.758864
3833,-10.267596,28.851833
3834,-26.724045,10.751984
3835,-9.531657,-25.952047
3836,-14.346635,30.72811
3837,29.009478,-13.764445
3838,-20.968466,-2.6642213
3839,-18.450148,7.0965676
3840,-2.3564909,-26.331404
3841,-13.810284,-0.04935045
3842,0.27927837,-26.653627
3843,23.429272,35.738087
3844,5.979897,26.580341
3845,0.9091279,-23.96617
3846,26.899677,3.4268634
3847,11.050924,4.861831
3848,8.991034,8.628723
3849,38.893486,-3.4031491
3850,28.111431,-0.48121995
3851,-36.297848,3.9992223
3852,-30.6057,3.714929
3853,-13.64593,27.452007
3854,26.50261,41.48438
3855,21.945145,-3.7023962
3856,31.498135,4.4554014
3857,23.438189,35.55916
3858,28.78514,37.44837
3859,12.747839,-8.253343
3860,19.322771,-30.552868
3861,-0.4239307,-21.247923
3862,-18.504894,2.4409509
3863,-16.410385,9.494308
3865,-25.643314,13.392643
3866,-3.3450701,-26.352722
3867,-22.614202,-24.067663
3868,45.2694,-9.771129
3869,36.845505,-7.0656657
3870,24.96447,1.6380979
3871,-28.07065,-19.259237
3872,-14.9004755,27.824377
3873,-14.927529,-2.2100563
3874,-32.28999,-17.668192
3875,-10.533451,-21.117374
3876,8.606743,27.868536
3877,-37.996365,7.0842986
3878,-27.734848,-21.338982
3879,28.06689,37.887768
3880,23.492159,-13.151081
3881,32.206757,3.2394273
3882,21.076157,-8.266455
3883,-14.114109,9.929399
3884,-4.306661,-26.821465
3885,23.06568,44.21017
3886,-13.625494,3.4585068
3887,-23.191498,11.11754
3888,-9.727092,9.290795
3889,-3.1070776,-30.219166
3890,19.91912,-9.597168
3891,11.081963,14.952628
3892,12.091206,24.10338
3893,19.33966,40.081676
3894,19.668186,41.601826
3895,13.35449,5.312825
3896,-2.3143506,-27.216024
3897,-36.62861,3.6267664
3898,-6.76904,-10.401201
3899,9.615686,-6.5132318
3900,-27.508581,6.63395
3901,-15.618623,-6.508467
3902,-19.747135,13.17488
3903,-37.69251,4.4400253
3905,22.815514,-15.143383
3906,-34.99903,-18.033298
3907,-11.683384,-8.26768
3908,-10.123685,-23.187906
3909,40.445705,-3.2195973
3910,16.973717,3.7874682
3911,8.841309,9.621409
3912,-5.6416974,-23.823044
3913,-3.2084386,-23.843412
3914,-31.444895,12.181226
3915,-26.3651,-15.778076
3916,-8.943929,-0.8852529
3917,-37.689453,8.010205
3918,-28.776306,-17.896694
3920,-32.356083,-21.649717
3921,-8.870088,4.739303
3922,7.768521,2.1930835
3923,-33.620865,-16.417934
3924,-33.84931,9.793338
3925,29.422924,-10.433968
3926,23.288164,-30.61362
3927,-36.04961,4.0799236
3928,14.165241,-10.889931
3929,15.982662,0.7418792
3930,-36.069633,5.632262
3931,-31.043436,-20.187197
3932,20.752466,-32.379482
3933,-30.28116,11.474902
3934,-21.70159,-3.0739675
3935,-19.879292,-21.151525
3936,-20.15546,-26.534655
3937,-7.9799123,26.191267
3938,14.458388,24.540775
3939,-7.939709,-19.077936
3940,26.038528,1.2165788
3941,-31.930038,-3.9332595
3942,-3.1382794,-25.192963
3943,42.3035,-4.5635433
3944,-18.165226,-21.125391
3945,22.784107,37.091423
3946,40.05453,-0.42496088
3947,17.85174,37.681618
3948,13.106951,-8.457308
3949,-24.975445,-16.225183
3951,-24.288279,-13.047807
3952,-22.567207,15.152928
3953,8.133903,-7.271887
3954,16.39329,-13.917014
3955,23.709978,-13.236265
3956,-20.659653,8.593063
3957,9.100834,10.174552
3958,-8.27333,-12.669929
3959,-14.847998,8.301331
3960,38.631374,-4.9706907
3961,7.1343327,1.8247685
3962,-34.38616,-20.500927
3963,-4.976667,-27.35854
3964,-26.124565,-20.228216
3965,8.825403,23.268515
3966,25.977703,41.669445
3967,-31.604784,-19.83521
3968,19.7769,-9.7131195
3969,22.343351,35.696636
3970,27.663986,34.273094
3971,-14.692217,27.800877
3972,19.976746,-16.602112
3973,7.138583,4.9263473
3974,-15.551891,-3.918838
3975,-21.55501,-15.079213
3976,17.62727,-12.897197
3977,-19.234077,11.071093
3978,-38.492138,6.3824325
3979,42.913532,-5.8818417
3980,-23.71721,-14.313706
3981,1.41742,-21.514084
3982,24.050205,-13.378784
3983,-18.027836,-24.677149
3984,-18.7037,-24.598536
3985,-26.590002,-24.883049
3986,8.169133,-5.527921
3987,28.40987,11.9925785
3988,-20.214352,-7.275647
3989,31.369806,2.188668
3990,-20.2131,-14.740729
3991,2.0188696,-28.496931
3992,-5.3198795,-19.03691
3993,-20.668385,16.90217
3994,-32.623085,-20.401697
3995,45.744442,-8.845781
3996,41.127457,-10.157533
3997,-17.082457,-1.4638953
3998,-22.097355,-10.535332
3999,-25.798458,1.3581191
4000,20.720167,43.361774
4001,-14.972904,7.9873276
4002,-32.524387,8.461612
4003,-18.792461,-18.94149
4004,-14.517726,-4.7519727
4005,26.228352,8.733929
4006,41.081886,-4.919229
4007,35.838737,-0.38720688
4008,6.4813113,26.44819
4009,20.856764,-10.826027
4010,-13.310577,1.9935563
4011,-17.301783,-28.07672
4012,35.496582,-0.84812814
4013,-1.6893178,-25.047707
4014,12.855959,23.969492
4015,-36.541965,-18.720076
4016,26.908829,33.99986
4017,-33.88769,3.8306735
4018,-20.852757,11.369096
4019,6.207389,27.20754
4021,14.477443,-2.5982835
4022,29.818459,36.73109
4023,7.7820783,-4.4033065
4024,7.880999,27.593176
4025,-22.810091,17.751526
4026,-17.41248,9.753604
4027,-16.236584,6.6105022
4028,-17.698948,4.36251
4030,-25.470234,3.3876586
4031,45.57865,-10.123211
4032,-25.682177,7.5419745
4033,-25.558826,11.238246
4034,-10.116041,7.882123
4035,-27.848906,10.902758
4036,-24.359125,-10.440363
4037,-35.86665,10.075648
4038,26.424637,40.302883
4039,17.900566,-9.45293
4040,11.816563,11.311566
4041,19.60515,-10.560544
4042,-19.542252,-4.0524917
4043,0.39397666,-26.893955
4044,-7.512203,-24.319065
4045,-19.925474,2.062261
4046,22.141705,41.832405
4047,-28.484344,-1.2446506
4048,-8.069184,27.76333
4049,-0.5563287,-25.496819
4050,-4.1653795,-22.020098
4051,42.104927,-4.9387994
4052,-10.886311,5.7334094
4053,-13.712542,28.935452
4054,-21.899708,13.358563
4056,-10.019985,8.705261
4057,-6.9690104,-20.696321
4058,-15.015898,-1.1639557
4059,13.523024,22.953407
4060,-32.650383,-20.425032
4061,28.624554,3.4492986
4062,2.155927,-28.936792
4063,-16.922474,-23.791603
4064,5.4379716,27.425888
4065,20.422098,-15.198599
4066,30.642067,4.8845425
4067,-5.9540324,-16.962078
4068,-8.875694,-14.186257
4069,25.82302,40.453606
4070,24.506935,11.758555
4071,0.62960744,-27.454924
4072,25.046488,6.648086
4073,5.469682,26.74591
4074,-31.07347,6.8747625
4075,-35.337215,8.991967
4076,-29.617786,9.211232
4077,-27.890959,-15.425777
4078,-1.4341578,-25.736086
4079,22.022924,-11.467233
4080,21.269548,-12.8191395
4081,-14.054316,-21.809153
4082,20.865099,35.997837
4083,21.371153,-3.9591415
4084,22.22685,38.649338
4085,-22.806934,-14.359141
4086,-27.559658,-5.4054065
4087,22.876732,-17.048306
4088,-28.344006,-26.877993
4089,10.615874,-7.731326
4090,-25.125036,-2.7278903
4091,-3.8945289,-27.885056
4092,-10.137363,-26.591276
4093,9.648357,19.968904
4094,-9.313123,-16.651505
4095,19.458115,-1.970295
4096,-19.014326,12.860857
4097,26.555576,40.790997
4098,25.909655,10.932166
4099,-24.312077,13.280048
4100,15.256364,25.303757
4101,-38.115967,6.8590918
4102,25.74363,5.2863774
4103,-11.7454815,-11.640576
